file_name,sentiment,sentiment_score,sentiment_confidence,lyric_total_words,lexical_diversity,noun_count,verb_count,adj_count,lyric,track_id
Hoa sữa.mp3,positive,0.6846,0.1982,650.0,0.2723,296.0,165.0,30.0,"Bài Hát: Hoa Sữa
Ca Sĩ: JustaTee,Mr.A
Dưới gió thu tràn về
con phố đón với đưa mùa hè
thơm nồng nàn hoa sữa rơi
Ngỡ đó như hôm qua
mà đã thấy gió ấm tan dần
vào 1 mùa hè đã cuốn đi
Để, để nghe màu hoa đó
màu trắng tươi như
khi đi bên anh em hé môi
Và, còn ngày nào hương làn gió
có lẫn mùi hoa sữa thơm
Rồi sẽ còn là ngày em với anh
nắm tay đi hết con phố này
Hoa Sữa rơi
vây đầy quanh
trên đường nơi
anh thường đi với em
Hoa Sữa mang
anh gần em
khi ngày qua
đợi chờ gió đem hương về
Hoa Sữa rơi
anh nhặt lên
đưa vào tay
em đặt trên mái tóc em
Hoa Sữa ơi
Sao để bên
em dài lâu
đây anh đếm cánh hoa này
Hoa Sữa rơi
vây đầy quanh
trên đường nơi
anh thường đi với em
Hoa Sữa mang
anh gần em
khi ngày qua
đợi chờ gió đem hương về
Hoa Sữa rơi
anh nhặt lên
đưa vào tay
em đặt trên mái tóc em
Hoa Sữa ơi
Sao để bên
em dài lâu
đây anh đếm cánh hoa này
Young muzik 'n' free flow
Mr.A yo
Khi hoa rơi trước sân sau
những bước chân sương hoà tan bụi phấn
Khi em tàn phai để lại mùi hương
trong anh lá vàng còn vẫn
Là hôm qua thôi đầy vương vấn
1 mùa thu dắt em đi qua
những thăng trầm để anh biết
Như 1 phần nào đó
trong 2 đứa như muốn gần lại
Vì mình vẫn cần như lần đầu tiên
tìm về ngọt ngào trong ký ức dần đưa
Anh muốn về bên những vệt nắng
Ủ rũ in lên tường với 1 màu trắng
Hà Nội cũ nắm tay em vắng tanh
phố không người chắc gì em còn giữ?
Những đắm say anh ngắm đây
cánh hoa này tàn theo gió cùng mùa thu
Dưới gió thu tràn về
con phố đón với đưa mùa hè
thơm nồng nàn hoa sữa rơi
Ngỡ đó như hôm qua
mà đã thấy gió ấm tan dần
vào 1 mùa hè đã cuốn đi
Để, để nghe màu hoa đó
màu trắng tươi như
khi đi bên anh em hé môi
Và, còn ngày nào hương làn gió
có lẫn mùi hoa sữa thơm
Rồi sẽ còn là ngày em với anh
nắm tay đi hết con phố này
Hoa Sữa rơi
vây đầy quanh
trên đường nơi
anh thường đi với em
Hoa Sữa mang
anh gần em
khi ngày qua
đợi chờ gió đem hương về
Hoa Sữa rơi
anh nhặt lên
đưa vào tay
em đặt trên mái tóc em
Hoa Sữa ơi
Sao để bên
em dài lâu
đây anh đếm cánh hoa này
Hoa Sữa rơi
vây đầy quanh
trên đường nơi
anh thường đi với em
Hoa Sữa mang
anh gần em
khi ngày qua
đợi chờ gió đem hương về
Hoa Sữa rơi
anh nhặt lên
đưa vào tay
em đặt trên mái tóc em
Hoa Sữa ơi
Sao để bên
em dài lâu
đây anh đếm cánh hoa này
Vội vã
chút nắng phai giao mùa
Muốn nhắc cho em mùa thu sang
và ngày từng yêu anh
I can do, anything
Để màu hoa
anh nhặt lên
đưa vào tay
em còn mang
trên mái tóc em [Mùa thu đến]
có nói với em rằng
Oh baby! I miss U
Một màu hoa sữa
rơi rồi
vì ngày đó anh không thể giữ
Can u feel me?
Để rồi mỗi năm trôi qua
tiếng lá rơi theo
bước chân của anh
Tìm về nơi yên bình
Vì mùa thu đến
có nói với em
Màu vàng của lá thu
không thể xanh trở lại
Hoa Sữa rơi
vây đầy quanh
trên đường nơi
anh thường đi với em
Hoa Sữa mang
anh gần em
khi ngày qua
đợi chờ gió đem hương về
Hoa Sữa rơi
anh nhặt lên
đưa vào tay
em đặt trên mái tóc em
Hoa Sữa ơi
Sao để bên
em dài lâu
đây anh đếm cánh hoa này",3mAEEsw6zUJlpmjZOHdHPp
buồn thật đấy.mp3,neutral,-0.0286,0.2465,121.0,0.7934,26.0,31.0,12.0,"Buồn thật đấy mối tình tôi mơ
Mà đoạn kết không như đợi chờ
Buồn thật đấy biết kể ai nghe bây giờ

Buồn thật đấy mối tình mưa giông
Chờ trời nắng đem phơi nhẹ lòng
Buồn thật đấy khi chẳng mang tên vợ chồng

Người ta vẫn thường nhắc 
Rằng hai ta đẹp đôi
Vậy mà sao lại nỡ vỡ duyên tơ rồi
Biết nói sao giờ đây
Tiếng mưa nặng thay cho câu trả lời chúng ta

Cất đi đâu một nghìn nỗi nhớ
Một triệu cơn mơ
Một tỷ ký ức bây giờ
Đứng bên đông nhìn về bên tây
Cùng bầu trời sao khác xa vậy

Nước mắt ơi chậm lại chút nhé
Để dành chút nhé
Đừng mềm yếu thế được không
Làm sao để khâu lành vết thương khi mà tim cứ vấn vương
",6LmOwhZnpkZmGyS737d9mH
cờ người.mp3,neutral,0.1538,0.1884,222.0,0.4414,92.0,78.0,4.0,"Trang sức em đeo đã tháo rời
Cho anh âu yếm dưới ánh đèn thốt lời tình yêu đã đời
Cho anh xin lỗi phút giây ngu ngơ để mình tuột mất quân cờ
Thua cuộc trong trò chơi

Chạm lên nàng tiên 
Xinh đẹp tráng lệ
Chàng đưa em lên mặt trăng

Cùng xoay vòng tay
Cuốn vào men tình
Đôi mình say tình

Rơi… vào cuộc chơi
Chiếu tướng hết cờ
Anh giờ là người thua cuộc (oh!?) 

Em là Queen
Anh hãy ngước nhìn
Em giờ là người cai trị anh

Trang sức em đeo đã tháo rời
Cho anh âu yếm dưới ánh đèn thốt lời tình yêu đã đời
Cho anh xin lỗi phút giây ngu ngơ để mình tuột mất quân cờ
Thua cuộc trong trò chơi

Thế gian đâu có ngờ
Nói em là đứa khờ
Đâm đầu dại dột vào anh
Như đùa nghịch với lửa
Đốt anh từ cánh cửa
Trái tim anh nóng hừng hực chưa?

Để em xài con bài phép thuật
Tạo ra đại dương mình ngây ngất
Làm gương mặt ta ướt nhòa vào nhau

Trang sức em đeo đã tháo rời
Cho anh âu yếm dưới ánh đèn thốt lời tình yêu đã đời
Cho anh xin lỗi phút giây ngu ngơ để mình tuột mất quân cờ
Thua cuộc trong trò chơi

Trang sức em đeo đã tháo rời
Cho anh âu yếm dưới ánh đèn thốt lời tình yêu đã đời
Cho anh xin lỗi phút giây ngu ngơ để mình tuột mất quân cờ
Thua cuộc trong trò chơi

You are (are) mine
(Thua cuộc trong trò chơi)
",0IjFragIGhZPPhaF8HzJqo
Bên Nhau Mình Là Nhà.mp3,positive,0.5782,0.3789,335.0,0.394,125.0,95.0,30.0,"Ngày trôi qua và cứ thêm dài
Mà sao con vẫn suy tư mãi
Vì những áp lực nơi phố thị
Khiến con mệt nhoài
Đường hôm nay trời có nắng hè
Chợt nhớ đến ngày con thơ bé
Dù đi đâu
Bàn tay con vẫn được ba chở che
Nhớ bóng dáng quen thuộc
Đợi con ở trước cổng trường
Nhớ dáng vẻ thâm trầm
Khi con sai lầm trên nẻo đường
Giấc mơ lớn nay đã thành
Dẫn con trở về từ những trưởng thành
Và giờ con mới hiểu
Nhà là gần bên nhau
Nhà là được gần bên nhau
Gần hơn để ta biết
Gia đình là tình yêu thương
Và một kỉ vật quý giá
Tặng con để con nhớ là
Lúc bên nhau chính là nhà
Nhắc con đừng quên đi
Những lời của ba
Những ngày cuối tuần
Đôi lần công việc nhiều
Những ngày thấm mệt
Cứ ngủ cả buổi chiều
Dẫu khó khăn con vẫn không quên là
Ở cạnh bên con vẫn có gia đình
Thế gian lớn rộng
Chẳng thể nào bằng cảm giác
Được bé lại trong vòng tay ấm này
Và nhớ khoảnh khắc quen thuộc
Đầy ắp tiếng nói bên nhau
Nhớ lúc bé khóc nhè
Ba vỗ về khi té đau
Giấc mơ lớn nay đã thành
Dẫn con trở về từ những trưởng thành
Và giờ con mới hiểu
Nhà là gần bên nhau
Nhà là được gần bên nhau
Gần hơn để ta biết
Gia đình là tình yêu thương
Và một kỉ vật quý giá
Tặng con để con nhớ là
Lúc bên nhau chính là nhà
Nhắc con đừng quên đi
Những lời của ba
Lá la là lá la là lá
Chẳng đâu quý hơn là nhà mình
Lá la là lá la là lá
Chẳng đâu quý hơn gia đình mình
Nhà là gần bên nhau
Gần hơn nữa đi
Giờ ta biết gia đình là
Tình yêu thương này
Tình yêu thương sẽ theo con mãi
Nhà là gần bên nhau
Nhà là được gần bên nhau
Gần hơn để ta biết
Gia đình là tình yêu thương
Và một kỉ vật quý giá
Tặng con để con nhớ là
Lúc bên nhau chính là nhà
Nhắc con đừng quên đi
Những lời của ba",1aTOEnRbXz6TJYKgZcW6Lg
Vệt Nắng Sau Lưng Đồi.mp3,neutral,-0.0645,0.2095,255.0,0.5804,85.0,76.0,10.0,"Dù biết sẽ đớn đau thêm kỉ niệm cũ vẫn mãi xa tầm với
Có nỗi nhớ không thể quên trong chiều thu, lòng trở nên rối bời
Vì nếu cứ thế này anh sẽ chẳng được thảnh thơi
Cánh hoa tàn cố hướng đến mặt trời
Nghĩ suy đêm ngày
Giờ em vút bay
Theo chiều gió lay
Bridge:
Ngày hôm ấy anh cứ ngỡ không quên đi tình đầu
Giờ anh mãi sẽ nhớ từng lúc tay đan vào nhau, ngay phút ban đầu
Dặn lòng tự mình cứ bước tiếp đi, rồi ngày sau tất cả sẽ ổn thôi
Giờ anh đứng bên đồi
Rượu vẫn nhấp môi
Chỉ riêng mình tôi
Coda:
Dù lòng cố vơi và vơi đi kí ức đã chìm sâu
Chẳng thể nào quay về lúc ban đầu
Mặc cho cô đơn có cuốn anh đi thật xa chốn ấy
Hình bóng cứ mãi xa xôi theo dòng tâm trí đi muôn ngàn lối,
Rời đi cũng chẳng là gì...khi em biệt ly
Bridge:
Ngày hôm ấy anh cứ ngỡ không quên đi tình đầu
Giờ anh mãi sẽ nhớ từng lúc tay đan vào nhau, ngay phút ban đầu
Dặn lòng tự mình cứ bước tiếp đi, rồi ngày sau tất cả sẽ ổn thôi
Giờ anh đứng bên đồi
Rượu vẫn nhấp môi
Chỉ riêng mình tôi
Drop:
Vậy đành bỏ lỡ
Một thời ta nhớ
Nắm tay nhau dưới ánh trăng mờ
Giờ đã không còn người để than thở
Chỉ anh bơ vơ
Giờ đường anh đi không có ai chờ
(Đắm say một đời)
Anh vẫn nhớ
Vì sao em nỡ
Biến tan đi theo đám sương mờ
Hẹn kiếp sau anh chờ
Đợi em trong giấc mơ
Như thời ban sơ
",7j1T5jvVKBGmeAw0mu5PGe
Chạm Đáy Nỗi Đau.mp3,negative,-0.2043,0.2478,468.0,0.3697,105.0,141.0,30.0,"Bài hát: Chạm Đáy Nỗi Đau
Ca sĩ: ERIK
Luôn bên em là tôi
Lâu nay không chút thay đổi
Thế nhưng bây giờ em
Muốn chia tay vì tôi vẫn còn trẻ con
Babe Kajima Stay here with me Kajima
Hụt hẫng
Gạt nước mắt nhớ ngày buồn nhất
Không muốn ai thay mình
Chăm sóc em những ngày tới
Thoáng nghĩ đã đau lòng
Nhưng trách ai đây ngoài tôi
Em bước đi nhẹ nhàng
Em đang xa tôi nhẹ nhàng
Nhưng trong anh bão tố
Giấu hết bão tố trong tim
Nghẹn câu Em đừng đi nữa
Nhưng tại môi mím chặt
Chẳng thể một lần nói ra
Chẳng ai có thể chỉ
Một ngày mà tốt hơn
Chẳng lầm lỗi nào
Chỉ một giây mà xóa mờ
Mình không thể lâu dài
Chỉ vì tôi ngây ngô
Ngốc nghếch nên tình thơ mới chết
Vô vọng trong bóng tối mình tôi
Thời gian sẽ minh chứng tất cả
Và cũng có thể
Ngoảnh đi bỏ mặc chúng ta
Ngón tay ấy buông xuôi
Vì chẳng cần tôi ở bên
Đã từ chối cơ hội để đợi tôi vững vàng
Ngồi khóc giữa cơn mưa
Mới thấu đâu là
Chạm đáy của nỗi đau
Ngày cuối ở bên
Môi tôi không thể
Nuôi can đảm để thốt lên
Rời xa vòng tay
Em cho tôi cảm giác
Nhung nhớ đến thế nào
Từ biệt chưa nói câu chào
Mà sao muốn bước đi vội
Mới có nhau thôi
Lại xóa hết những yêu thương rồi
Bàn tay tôi nắm chặt
Ngước lên bầu Trời
Để nước mắt không tuôn rơi
Người là ánh sáng
Dẫn tôi tìm những giấc mơ
Giờ phía trước mịt mù
Trong bóng tối nỗi sợ I'm losing you
Babe Kajima Stay here with me Kajima
Hụt hẫng
Gạt nước mắt nhớ ngày buồn nhất
Từ sâu trong lòng
Không muốn ai thay mình
Chăm sóc em những ngày tới
Thoáng nghĩ đã đau lòng
Nhưng trách ai đây ngoài tôi
Em bước đi nhẹ nhàng
Em đang xa tôi nhẹ nhàng
Nhưng trong anh bão tố
Giấu hết bão tố trong tim
Nghẹn câu Em đừng đi nữa
Nhưng tại môi mím chặt
Chẳng thể một lần nói ra
Chẳng ai có thể chỉ
Một ngày mà tốt hơn
Chẳng lầm lỗi nào
Chỉ một giây mà xóa mờ
Mình không thể lâu dài
Chỉ vì tôi ngây ngô
Ngốc nghếch nên tình thơ mới chết
Vô vọng trong bóng tối mình tôi
Thời gian sẽ minh chứng tất cả
Và cũng có thể
Ngoảnh đi bỏ mặc chúng ta
Ngón tay ấy buông xuôi
Vì chẳng cần tôi ở bên
Đã từ chối cơ hội để đợi tôi vững vàng
Ngồi khóc giữa cơn mưa
Mới thấu đâu là
Chạm đáy của nỗi đau
Babe Babe Kajima
Babe Kajima
Mình không thể lâu dài
Chỉ vì tôi ngây ngô
Thời gian sẽ minh chứng tất cả
Và cũng có thể
Ngoảnh đi bỏ mặc chúng ta
Ngón tay ấy buông xuôi
Vì chẳng cần tôi ở bên
Đã từ chối cơ hội để đợi tôi vững vàng
Ngồi khóc giữa cơn mưa
Mới thấu đâu là
Chạm đáy của nỗi đau
Không muốn ai thay mình
Chăm sóc em những ngày tới
Thoáng nghĩ đã đau lòng
Nhưng trách ai đây ngoài tôi",1P1dtPn7zaZzFahKYJnYfH
fragile (intro).mp3,neutral,0.0,0.0,23.0,0.087,11.0,11.0,0.0,"La la la la la la
La la la la la
La la la la la la la
La la la la la la la
La la la la la la
La la la la la la la
La la la la la la la",4pqM9QR5Lhqff8od49nFjr
từng quen.mp3,neutral,0.1314,0.2244,349.0,0.4097,98.0,102.0,14.0,"Có tiếc nuối không em ơi
Người đang thấy vui hay buồn
Về những ký ức ta đi chơi
Người đâu biết anh đi lạc
Vào một tình yêu
Mà không rõ đâu là đúng sai
Sẽ có lúc em chơi vơi
Liệu em có đang đi tìm
Hay tình yêu tự nó tới
Người đó có chăng là anh
Vẫn chỉ muốn em
Theo con tim mà thôi
Baby anh nói em nghe một tình yêu mới
Chỉ có anh
Baby nói em nghe một tình yêu mới
Chỉ có anh
Cứ coi là chúng ta chưa từng quen
Thì em cứ đi nhưng không được quên
Là tình yêu còn đong đầy
Giá như em còn đây
Cứ coi là chúng ta chưa từng quen
Thì em cứ đi nhưng không được quên
Là trong anh còn bao điều
Giá như em còn đây
Vào một đêm thứ hai
Mình ngỡ như nàng đang quay trở lại
Vì em giam giữ con tim này
Khiến đâu ai thèm lấy
Vào một đêm thứ hai
Lần cuối em nhìn anh tha thiết
Là lần ta khó nói cho nhau rằng
Ta chưa muốn đi về
Cứ mỗi sáng thức giấc
Anh ra ban công
Ngâm nga câu ca thật là dịu dàng
Bé thích hip hop đam mê anh
Giai điệu ta đung đưa thật là nhịp nhàng
Nếu thích cái cách hai ta tung tăng
Thì một điều là
Anh biết em đang lung lay
Và sự thật là
Em thấy okay khi anh
Ôm em vào lòng
Nhìn em anh bối rối
Anh thua rồi tim em lắm lối
Anh chưa từng dám nói
Anh yêu một ai thế này
Cứ coi là chúng ta chưa từng quen
Thì em cứ đi nhưng không được quên
Là tình yêu còn đong đầy
Giá như em còn đây
Đã có ai từng nói em như thần tiên
Lạc trong thế gian xua tan bình yên
Đừng làm anh phải hao gầy
Nghĩ đến em từng giây
Đã có ai từng nói em như thần tiên
Lạc trong thế gian xua tan bình yên
Đừng làm anh phải hao gầy
Nghĩ đến em từng giây
Nhìn em anh bối rối
Anh thua rồi tim em lắm lối
Anh chưa từng dám nói
Anh yêu một ai thế này",4qYfRfSxsmhJ1WMaywtLyI
thanh xuân là anh.mp3,positive,0.3187,0.223,358.0,0.3827,125.0,84.0,30.0,"Em cô đơn bao lâu rồi
Từ khi anh đến
Em mang cảm xúc lạ thường
Anh như cơn gió nhẹ nhàng dịu êm
Như ánh nắng sưởi ấm lòng em
Này anh ơi biết không
Em dành tất cả thanh xuân
Chỉ muốn tìm anh
Em dành tất cả thanh xuân
Chỉ muốn yêu anh
Em ở đây
Mà anh còn loay hoay làm gì
Yêu em đi đâu cần phải nghĩ suy
Hãy ôm chặt em và nói yêu em
Đừng để con tim em
Cứ phát điên lên vì anh
Bởi vì yêu anh
Nên em chẳng ngại gì đâu
Yêu anh thương anh bên anh mãi thôi
Bae give me a change
Loving you loving you
Thanh xuân của em giờ đây có anh
Thanh xuân của em chỉ riêng mỗi anh
Ta cùng yêu thôi bên cạnh nhau thôi
Thanh xuân của em giờ đây có anh
Thanh xuân của em chỉ riêng mỗi anh
Ta cùng yêu thôi bên cạnh nhau thôi
I just wana say
Yêu nhưng anh đâu hay bae
Ngay giây phút nhìn lần đầu
Anh chỉ muốn hai ta thật gần nhau
Làm sao nói ra
Vì ta khoảng cách còn xa
Dù đi lướt qua
Thì anh vẫn lén nhìn mà
Nghĩ về em dù sáng tối
Con tim anh thì bối rối
Và mỗi khi đối diện
Thì anh vẫn còn ngập ngừng
Trên đôi môi
Nhưng em nói lời yêu anh
Anh chỉ sợ em trêu anh
Thanh xuân giờ có em
Sớm mai thật trong lành
Unbelievable anh chẳng thể tin được
Yêu mình không cầu kì
Bên cạnh nhau thầm thì
Real love with you and me
Real love with you and me
Nói cho nhau ta nghĩ gì
Vì thanh xuân chỉ có một
Đừng ngại ngùng mà yêu đi
Đừng để con tim em
Cứ phát điên lên vì anh
Bởi vì yêu anh
Nên em chẳng ngại gì đâu
Yêu anh thương anh bên anh mãi thôi
Bae give me a change
Loving you loving you
Thanh xuân của em giờ đây có anh
Thanh xuân của em chỉ riêng mỗi anh
Ta cùng yêu thôi bên cạnh nhau thôi
Thanh xuân của em giờ đây có anh
Thanh xuân của em chỉ riêng mỗi anh
Ta cùng yêu thôi bên cạnh nhau thôi
Anh như cơn gió nhẹ nhàng dịu êm
Như ánh nắng sưởi ấm lòng em",0NxqMsJHjk0EO77yNjAGDs
Gác Lại Âu Lo.mp3,positive,0.2387,0.2758,515.0,0.3806,166.0,157.0,36.0,"Anh đi lạc trong sóng gió cuộc đời
Nào biết đâu sớm mai
Liệu bình yên có tới
Âu lo chạy theo những ánh sao đêm
Ngày cứ trôi chớp mắt
Thành phố đã sáng đèn
Ta cứ lặng lẽ chạy thật mau
Yêu thương chẳng nói kịp thành câu
Biết đâu liệu mai còn thấy nhau
Thức giấc để anh còn được thấy
Ánh mắt của em nhẹ nhìn anh
Đôi tay này sẽ không xa rời
Tạm gác hết những âu lo lại
Cùng anh bước trên con đường
Ta sẽ không quay đầu
Để rồi phải tiếc nuối
Những chuyện cũ đã qua
Giữ trái tim luôn yên bình
Và quên hết những ưu phiền vấn vương
Cuộc đời này được bao lần nói yêu
Anh biết nơi để quay về
Em biết nơi phải đi
Anh biết chỗ trú chân dọc đường
Để tránh cơn mưa hạ đến mỗi chiều
Ta biết trao nhau ân cần
Biết mỗi khi vui buồn có nhau
Thời gian để ta trưởng thành với nhau
Nhảy với anh
Đến khi đôi chân rã rời
Hát anh nghe
Những câu ca từ ngày xưa cũ
Thì thầm khẽ anh nghe
Em vẫn còn bao niềm mơ
Ôm lấy anh
Nghe mưa đầu mùa ghé chơi
Một giây không thấy nhau
Như một đời cô đơn quá
Trời mù mây bỗng nhiên
Ngát xanh khi em khẽ cười
Một ngày anh biết hết nguyên do
Của những yên vui trong đời
Là ngày duyên kiếp kia
Đưa ta gần lại với nhau
Tạm gác hết những âu lo lại
Cùng anh bước trên con đường
Ta sẽ không quay đầu
Để rồi phải tiếc nuối
Những chuyện cũ đã qua
Giữ trái tim luôn yên bình
Và quên hết những ưu phiền vấn vương
Cuộc đời này được bao lần nói yêu
Anh biết nơi để quay về
Em biết nơi phải đi
Anh biết chỗ trú chân dọc đường
Để tránh cơn mưa hạ đến mỗi chiều
Ta biết trao nhau ân cần
Biết mỗi khi vui buồn có nhau
Thời gian để ta trưởng thành với nhau
Bờ vai anh rộng
Đủ để che chở cho em
Was a boy now a man cho em
Từng đi lạc ở trong
Thế giới điên rồ ngoài kia
Và tình yêu em trao anh ngày ấy
Đã mang anh về bên em
Yêu em như
A fat kid loves cake
Nhắm mắt cảm nhận tình yêu
Tan dịu ngọt trên môi
Khi em hôn môi anh đây
Không có happy ending
Mỗi bình minh ta biết thêm trang mới
Nối dài câu chuyện mình
Như trong mơ nơi xa kia
Xanh biếc xanh biếc
Thiên đàng bên em nơi đây
Anh biết anh biết
Bóng đêm đã qua yên bình
Có thêm chúng ta
Nghe lòng đàn từng câu ca
Cuộc đời này chẳng hề hối tiếc
Những tháng năm ta đi cùng nhau
Anh biết em luôn ở đó
Nơi anh thuộc về
Tạm gác hết những âu lo lại
Cùng anh bước trên con đường
Ta sẽ không quay đầu
Để rồi phải tiếc nuối
Những chuyện cũ đã qua
Giữ trái tim luôn yên bình
Và quên hết những ưu phiền vấn vương
Cuộc đời này được bao lần nói yêu
Anh biết nơi để quay về
Em biết nơi phải đi
Anh biết chỗ trú chân dọc đường
Để tránh cơn mưa hạ đến mỗi chiều
Ta biết trao nhau ân cần
Biết mỗi khi vui buồn có nhau
Thời gian để ta trưởng thành với nhau",1mKDbug8bbfDmLe7I4CJpe
